Date,Price,Open,High,Low,Vol.,Change %
04/23/2007,0.925,0.925,0.925,0.925,,-0.27%
04/20/2007,0.9275,0.9275,0.9275,0.9275,,0.50%
04/19/2007,0.9229,0.9229,0.9229,0.9229,,-0.12%
04/18/2007,0.924,0.924,0.924,0.924,,0.00%
04/17/2007,0.924,0.924,0.924,0.924,,0.05%
04/16/2007,0.9235,0.9235,0.9235,0.9235,,-0.05%
04/13/2007,0.924,0.924,0.924,0.924,,0.11%
04/12/2007,0.923,0.923,0.923,0.923,,-0.33%
04/11/2007,0.926,0.926,0.926,0.926,,0.00%
04/10/2007,0.926,0.926,0.926,0.926,,0.11%
04/09/2007,0.925,0.925,0.925,0.925,,0.00%
04/06/2007,0.925,0.925,0.925,0.925,,0.00%
04/05/2007,0.925,0.925,0.925,0.925,,0.00%
04/04/2007,0.925,0.925,0.925,0.925,,-0.05%
04/03/2007,0.9255,0.9255,0.9255,0.9255,,0.38%
04/02/2007,0.922,0.922,0.922,0.922,,-0.29%
03/30/2007,0.9247,0.9247,0.9247,0.9247,,-0.19%
03/29/2007,0.9265,0.9265,0.9265,0.9265,,0.50%
03/28/2007,0.9219,0.9219,0.9219,0.9219,,-0.16%
03/27/2007,0.9234,0.9234,0.9234,0.9234,,0.22%
03/26/2007,0.9213,0.9213,0.9213,0.9213,,-0.51%
03/23/2007,0.926,0.926,0.926,0.926,,0.11%
03/22/2007,0.925,0.925,0.925,0.925,,0.11%
03/21/2007,0.924,0.924,0.924,0.924,,-0.32%
03/20/2007,0.927,0.927,0.927,0.927,,0.05%
03/19/2007,0.9265,0.9265,0.9265,0.9265,,0.00%
03/16/2007,0.9265,0.9265,0.9265,0.9265,,-0.05%
03/15/2007,0.927,0.927,0.927,0.927,,0.50%
03/14/2007,0.9224,0.9224,0.9224,0.9224,,0.15%
03/13/2007,0.921,0.921,0.921,0.921,,-0.08%
03/12/2007,0.9218,0.9218,0.9218,0.9218,,-0.02%
03/09/2007,0.922,0.922,0.922,0.922,,-0.55%
03/08/2007,0.9271,0.9271,0.9271,0.9271,,0.77%
03/07/2007,0.92,0.92,0.92,0.92,,-0.11%
03/06/2007,0.921,0.921,0.921,0.921,,-0.65%
03/05/2007,0.927,0.927,0.927,0.927,,-0.16%
03/02/2007,0.9285,0.9285,0.9285,0.9285,,0.11%
03/01/2007,0.9275,0.9275,0.9275,0.9275,,0.00%
02/28/2007,0.9275,0.9275,0.9275,0.9275,,0.49%
02/27/2007,0.923,0.923,0.923,0.923,,-0.32%
02/26/2007,0.926,0.926,0.926,0.926,,0.11%
02/23/2007,0.925,0.925,0.925,0.925,,0.43%
02/22/2007,0.921,0.921,0.921,0.921,,-0.32%
02/21/2007,0.924,0.924,0.924,0.924,,0.33%
02/20/2007,0.921,0.921,0.921,0.921,,-0.63%
02/19/2007,0.9268,0.9268,0.9268,0.9268,,0.30%
02/16/2007,0.924,0.924,0.924,0.924,,-0.05%
02/15/2007,0.9245,0.9245,0.9245,0.9245,,0.27%
02/14/2007,0.922,0.922,0.922,0.922,,-0.21%
02/13/2007,0.924,0.924,0.924,0.924,,-0.11%
02/12/2007,0.925,0.925,0.925,0.925,,0.09%
02/09/2007,0.9242,0.9242,0.9242,0.9242,,-0.08%
02/08/2007,0.9249,0.9249,0.9249,0.9249,,-0.01%
02/07/2007,0.925,0.925,0.925,0.925,,0.05%
02/06/2007,0.9245,0.9245,0.9245,0.9245,,0.02%
02/05/2007,0.9243,0.9243,0.9243,0.9243,,0.74%
02/02/2007,0.9175,0.9175,0.9175,0.9175,,-0.76%
02/01/2007,0.9245,0.9245,0.9245,0.9245,,0.93%
01/31/2007,0.916,0.916,0.916,0.916,,-0.77%
01/30/2007,0.9231,0.9231,0.9231,0.9231,,0.03%
01/29/2007,0.9229,0.9229,0.9229,0.9229,,0.11%
01/26/2007,0.9219,0.9219,0.9219,0.9219,,0.02%
01/25/2007,0.9216,0.9216,0.9216,0.9216,,-0.36%
01/24/2007,0.925,0.925,0.925,0.925,,0.05%
01/23/2007,0.9245,0.9245,0.9245,0.9245,,0.05%
01/22/2007,0.924,0.924,0.924,0.924,,0.00%
01/19/2007,0.924,0.924,0.924,0.924,,0.00%
01/18/2007,0.924,0.924,0.924,0.924,,0.16%
01/17/2007,0.9225,0.9225,0.9225,0.9225,,-0.06%
01/16/2007,0.9231,0.9231,0.9231,0.9231,,0.17%
01/15/2007,0.9215,0.9215,0.9215,0.9215,,-0.16%
01/12/2007,0.923,0.923,0.923,0.923,,0.02%
01/11/2007,0.9228,0.9228,0.9228,0.9228,,0.11%
01/10/2007,0.9218,0.9218,0.9218,0.9218,,0.03%
01/09/2007,0.9215,0.9215,0.9215,0.9215,,-0.05%
01/08/2007,0.922,0.922,0.922,0.922,,0.05%
01/05/2007,0.9216,0.9216,0.9216,0.9216,,0.44%
01/04/2007,0.9175,0.9175,0.9175,0.9175,,-0.43%
01/03/2007,0.9215,0.9215,0.9215,0.9215,,0.27%
01/02/2007,0.919,0.919,0.919,0.919,,-0.23%
01/01/2007,0.9211,0.9211,0.9211,0.9211,,0.00%
12/29/2006,0.9211,0.9211,0.9211,0.9211,,-0.02%
12/28/2006,0.9213,0.9213,0.9213,0.9213,,-0.06%
12/27/2006,0.9219,0.9219,0.9219,0.9219,,0.42%
12/26/2006,0.918,0.918,0.918,0.918,,0.00%
12/25/2006,0.918,0.918,0.918,0.918,,0.00%
12/22/2006,0.918,0.918,0.918,0.918,,-0.11%
12/21/2006,0.919,0.919,0.919,0.919,,-0.11%
12/20/2006,0.92,0.92,0.92,0.92,,-0.20%
12/19/2006,0.9219,0.9219,0.9219,0.9219,,0.86%
12/18/2006,0.914,0.914,0.914,0.914,,-0.44%
12/15/2006,0.918,0.918,0.918,0.918,,-0.37%
12/14/2006,0.9214,0.9214,0.9214,0.9214,,0.02%
12/13/2006,0.9212,0.9212,0.9212,0.9212,,0.46%
12/12/2006,0.917,0.917,0.917,0.917,,0.11%
12/11/2006,0.916,0.916,0.916,0.916,,-0.23%
12/08/2006,0.9181,0.9181,0.9181,0.9181,,-0.22%
12/07/2006,0.9201,0.9201,0.9201,0.9201,,-0.03%
12/06/2006,0.9204,0.9204,0.9204,0.9204,,0.42%
12/05/2006,0.9165,0.9165,0.9165,0.9165,,-0.40%
12/04/2006,0.9202,0.9202,0.9202,0.9202,,0.29%
12/01/2006,0.9175,0.9175,0.9175,0.9175,,-0.19%
11/30/2006,0.9193,0.9193,0.9193,0.9193,,0.36%
11/29/2006,0.916,0.916,0.916,0.916,,-0.26%
11/28/2006,0.9184,0.9184,0.9184,0.9184,,-0.18%
11/27/2006,0.92,0.92,0.92,0.92,,0.06%
11/24/2006,0.9195,0.9195,0.9195,0.9195,,0.27%
11/23/2006,0.917,0.917,0.917,0.917,,-0.23%
11/22/2006,0.9191,0.9191,0.9191,0.9191,,-0.10%
11/21/2006,0.92,0.92,0.92,0.92,,0.11%
11/20/2006,0.919,0.919,0.919,0.919,,-0.52%
11/17/2006,0.9238,0.9238,0.9238,0.9238,,0.34%
11/16/2006,0.9207,0.9207,0.9207,0.9207,,0.12%
11/15/2006,0.9196,0.9196,0.9196,0.9196,,-0.16%
11/14/2006,0.921,0.921,0.921,0.921,,0.55%
11/13/2006,0.916,0.916,0.916,0.916,,-0.48%
11/10/2006,0.9204,0.9204,0.9204,0.9204,,1.22%
11/09/2006,0.9093,0.9093,0.9093,0.9093,,-1.15%
11/08/2006,0.9199,0.9199,0.9199,0.9199,,0.11%
11/07/2006,0.9189,0.9189,0.9189,0.9189,,-0.39%
11/06/2006,0.9225,0.9225,0.9225,0.9225,,-0.05%
11/03/2006,0.923,0.923,0.923,0.923,,0.60%
11/02/2006,0.9175,0.9175,0.9175,0.9175,,-0.49%
11/01/2006,0.922,0.922,0.922,0.922,,-0.01%
10/31/2006,0.9221,0.9221,0.9221,0.9221,,0.24%
10/30/2006,0.9199,0.9199,0.9199,0.9199,,0.07%
10/27/2006,0.9193,0.9193,0.9193,0.9193,,0.20%
10/26/2006,0.9175,0.9175,0.9175,0.9175,,0.27%
10/25/2006,0.915,0.915,0.915,0.915,,-0.43%
10/24/2006,0.9189,0.9189,0.9189,0.9189,,-0.12%
10/23/2006,0.92,0.92,0.92,0.92,,0.00%
10/20/2006,0.92,0.92,0.92,0.92,,0.22%
10/19/2006,0.918,0.918,0.918,0.918,,-0.55%
10/18/2006,0.9231,0.9231,0.9231,0.9231,,-0.17%
10/17/2006,0.9247,0.9247,0.9247,0.9247,,0.18%
10/16/2006,0.923,0.923,0.923,0.923,,0.87%
10/13/2006,0.915,0.915,0.915,0.915,,-0.37%
10/12/2006,0.9184,0.9184,0.9184,0.9184,,0.10%
10/11/2006,0.9175,0.9175,0.9175,0.9175,,-0.18%
10/10/2006,0.9191,0.9191,0.9191,0.9191,,0.34%
10/09/2006,0.916,0.916,0.916,0.916,,-0.49%
10/06/2006,0.9205,0.9205,0.9205,0.9205,,0.33%
10/05/2006,0.9175,0.9175,0.9175,0.9175,,0.00%
10/04/2006,0.9175,0.9175,0.9175,0.9175,,0.00%
10/03/2006,0.9175,0.9175,0.9175,0.9175,,0.03%
10/02/2006,0.9172,0.9172,0.9172,0.9172,,-0.30%
09/29/2006,0.92,0.92,0.92,0.92,,0.36%
09/28/2006,0.9167,0.9167,0.9167,0.9167,,-0.01%
09/27/2006,0.9169,0.9169,0.9169,0.9169,,0.00%
09/26/2006,0.9169,0.9169,0.9169,0.9169,,-0.16%
09/25/2006,0.9183,0.9183,0.9183,0.9183,,0.13%
09/22/2006,0.9172,0.9172,0.9172,0.9172,,-0.04%
09/21/2006,0.9175,0.9175,0.9175,0.9175,,0.01%
09/20/2006,0.9174,0.9174,0.9174,0.9174,,0.16%
09/19/2006,0.916,0.916,0.916,0.916,,-0.03%
09/18/2006,0.9163,0.9163,0.9163,0.9163,,-0.14%
09/15/2006,0.9175,0.9175,0.9175,0.9175,,-0.04%
09/14/2006,0.9179,0.9179,0.9179,0.9179,,0.26%
09/13/2006,0.9155,0.9155,0.9155,0.9155,,-0.22%
09/12/2006,0.9175,0.9175,0.9175,0.9175,,-0.38%
09/11/2006,0.921,0.921,0.921,0.921,,0.05%
09/08/2006,0.9205,0.9205,0.9205,0.9205,,0.39%
09/07/2006,0.9169,0.9169,0.9169,0.9169,,-0.66%
09/06/2006,0.923,0.923,0.923,0.923,,0.98%
09/05/2006,0.914,0.914,0.914,0.914,,-0.11%
09/04/2006,0.915,0.915,0.915,0.915,,-0.27%
09/01/2006,0.9175,0.9175,0.9175,0.9175,,0.27%
08/31/2006,0.915,0.915,0.915,0.915,,-0.22%
08/30/2006,0.917,0.917,0.917,0.917,,-0.43%
08/29/2006,0.921,0.921,0.921,0.921,,0.45%
08/28/2006,0.9169,0.9169,0.9169,0.9169,,-0.46%
08/25/2006,0.9211,0.9211,0.9211,0.9211,,0.39%
08/24/2006,0.9175,0.9175,0.9175,0.9175,,0.27%
08/23/2006,0.915,0.915,0.915,0.915,,-0.27%
08/22/2006,0.9175,0.9175,0.9175,0.9175,,-0.27%
08/21/2006,0.92,0.92,0.92,0.92,,0.71%
08/18/2006,0.9135,0.9135,0.9135,0.9135,,-0.49%
08/17/2006,0.918,0.918,0.918,0.918,,0.00%
08/16/2006,0.918,0.918,0.918,0.918,,-0.22%
08/15/2006,0.92,0.92,0.92,0.92,,0.55%
08/14/2006,0.915,0.915,0.915,0.915,,-0.49%
08/11/2006,0.9195,0.9195,0.9195,0.9195,,0.01%
08/10/2006,0.9194,0.9194,0.9194,0.9194,,-0.01%
08/09/2006,0.9195,0.9195,0.9195,0.9195,,-0.11%
08/08/2006,0.9205,0.9205,0.9205,0.9205,,-0.43%
08/07/2006,0.9245,0.9245,0.9245,0.9245,,1.04%
08/04/2006,0.915,0.915,0.915,0.915,,-0.33%
08/03/2006,0.918,0.918,0.918,0.918,,0.36%
08/02/2006,0.9147,0.9147,0.9147,0.9147,,-0.57%
08/01/2006,0.92,0.92,0.92,0.92,,0.05%
07/31/2006,0.9195,0.9195,0.9195,0.9195,,0.08%
07/28/2006,0.9188,0.9188,0.9188,0.9188,,0.48%
07/27/2006,0.9144,0.9144,0.9144,0.9144,,-0.44%
07/26/2006,0.9185,0.9185,0.9185,0.9185,,0.52%
07/25/2006,0.9137,0.9137,0.9137,0.9137,,-0.47%
07/24/2006,0.918,0.918,0.918,0.918,,0.44%
07/21/2006,0.914,0.914,0.914,0.914,,-0.22%
07/20/2006,0.916,0.916,0.916,0.916,,-0.16%
07/19/2006,0.9175,0.9175,0.9175,0.9175,,0.05%
07/18/2006,0.917,0.917,0.917,0.917,,0.00%
07/17/2006,0.917,0.917,0.917,0.917,,-0.11%
07/14/2006,0.918,0.918,0.918,0.918,,-0.11%
07/13/2006,0.919,0.919,0.919,0.919,,-0.11%
07/12/2006,0.92,0.92,0.92,0.92,,0.33%
07/11/2006,0.917,0.917,0.917,0.917,,0.55%
07/10/2006,0.912,0.912,0.912,0.912,,-0.71%
07/07/2006,0.9185,0.9185,0.9185,0.9185,,0.39%
07/06/2006,0.915,0.915,0.915,0.915,,-0.28%
07/05/2006,0.9175,0.9175,0.9175,0.9175,,0.44%
07/04/2006,0.9135,0.9135,0.9135,0.9135,,-0.05%
07/03/2006,0.914,0.914,0.914,0.914,,0.33%
06/30/2006,0.911,0.911,0.911,0.911,,-0.61%
06/29/2006,0.9166,0.9166,0.9166,0.9166,,-0.10%
06/28/2006,0.9175,0.9175,0.9175,0.9175,,0.03%
06/27/2006,0.9172,0.9172,0.9172,0.9172,,-0.03%
06/26/2006,0.9175,0.9175,0.9175,0.9175,,0.85%
06/23/2006,0.9098,0.9098,0.9098,0.9098,,-0.81%
06/22/2006,0.9172,0.9172,0.9172,0.9172,,0.02%
06/21/2006,0.917,0.917,0.917,0.917,,0.11%
06/20/2006,0.916,0.916,0.916,0.916,,0.70%
06/19/2006,0.9096,0.9096,0.9096,0.9096,,0.07%
06/16/2006,0.909,0.909,0.909,0.909,,-0.60%
06/15/2006,0.9145,0.9145,0.9145,0.9145,,-0.27%
06/14/2006,0.917,0.917,0.917,0.917,,0.33%
06/13/2006,0.914,0.914,0.914,0.914,,-0.16%
06/12/2006,0.9155,0.9155,0.9155,0.9155,,0.69%
06/09/2006,0.9092,0.9092,0.9092,0.9092,,-0.74%
06/08/2006,0.916,0.916,0.916,0.916,,0.88%
06/07/2006,0.908,0.908,0.908,0.908,,-0.08%
06/06/2006,0.9087,0.9087,0.9087,0.9087,,-0.41%
06/05/2006,0.9124,0.9124,0.9124,0.9124,,0.41%
06/02/2006,0.9087,0.9087,0.9087,0.9087,,-0.27%
06/01/2006,0.9111,0.9111,0.9111,0.9111,,-0.15%
05/31/2006,0.9125,0.9125,0.9125,0.9125,,0.17%
05/30/2006,0.911,0.911,0.911,0.911,,-0.44%
05/29/2006,0.915,0.915,0.915,0.915,,0.76%
05/26/2006,0.9081,0.9081,0.9081,0.9081,,-0.32%
05/25/2006,0.911,0.911,0.911,0.911,,-0.05%
05/24/2006,0.9115,0.9115,0.9115,0.9115,,-0.23%
05/23/2006,0.9136,0.9136,0.9136,0.9136,,0.85%
05/22/2006,0.9059,0.9059,0.9059,0.9059,,0.00%
05/19/2006,0.9059,0.9059,0.9059,0.9059,,-0.93%
05/18/2006,0.9144,0.9144,0.9144,0.9144,,0.21%
05/17/2006,0.9125,0.9125,0.9125,0.9125,,-0.16%
05/16/2006,0.914,0.914,0.914,0.914,,0.38%
05/15/2006,0.9105,0.9105,0.9105,0.9105,,0.50%
05/12/2006,0.906,0.906,0.906,0.906,,-0.74%
05/11/2006,0.9128,0.9128,0.9128,0.9128,,0.19%
05/10/2006,0.911,0.911,0.911,0.911,,-0.13%
05/09/2006,0.9122,0.9122,0.9122,0.9122,,-0.05%
05/08/2006,0.9127,0.9127,0.9127,0.9127,,-0.04%
05/05/2006,0.913,0.913,0.913,0.913,,0.16%
05/04/2006,0.9115,0.9115,0.9115,0.9115,,0.05%
05/03/2006,0.911,0.911,0.911,0.911,,0.05%
05/02/2006,0.9105,0.9105,0.9105,0.9105,,0.05%
05/01/2006,0.91,0.91,0.91,0.91,,0.00%
04/28/2006,0.91,0.91,0.91,0.91,,0.00%
04/27/2006,0.91,0.91,0.91,0.91,,0.00%
04/26/2006,0.91,0.91,0.91,0.91,,0.00%
04/25/2006,0.91,0.91,0.91,0.91,,0.00%
04/24/2006,0.91,0.91,0.91,0.91,,-0.11%
04/21/2006,0.911,0.911,0.911,0.911,,0.65%
04/20/2006,0.9051,0.9051,0.9051,0.9051,,-0.54%
04/19/2006,0.91,0.91,0.91,0.91,,-0.11%
04/18/2006,0.911,0.911,0.911,0.911,,0.11%
04/17/2006,0.91,0.91,0.91,0.91,,0.00%
04/14/2006,0.91,0.91,0.91,0.91,,0.00%
04/13/2006,0.91,0.91,0.91,0.91,,0.00%
04/12/2006,0.91,0.91,0.91,0.91,,-0.60%
04/11/2006,0.9155,0.9155,0.9155,0.9155,,0.38%
04/10/2006,0.912,0.912,0.912,0.912,,0.72%
04/07/2006,0.9055,0.9055,0.9055,0.9055,,-0.49%
04/06/2006,0.91,0.91,0.91,0.91,,0.00%
04/05/2006,0.91,0.91,0.91,0.91,,-0.11%
04/04/2006,0.911,0.911,0.911,0.911,,0.11%
04/03/2006,0.91,0.91,0.91,0.91,,-0.60%
03/31/2006,0.9155,0.9155,0.9155,0.9155,,0.49%
03/30/2006,0.911,0.911,0.911,0.911,,-0.35%
03/29/2006,0.9142,0.9142,0.9142,0.9142,,1.02%
03/28/2006,0.905,0.905,0.905,0.905,,0.04%
03/27/2006,0.9046,0.9046,0.9046,0.9046,,-0.64%
03/24/2006,0.9104,0.9104,0.9104,0.9104,,0.05%
03/23/2006,0.91,0.91,0.91,0.91,,0.59%
03/22/2006,0.9047,0.9047,0.9047,0.9047,,-0.69%
03/21/2006,0.911,0.911,0.911,0.911,,0.22%
03/20/2006,0.909,0.909,0.909,0.909,,0.07%
03/17/2006,0.9084,0.9084,0.9084,0.9084,,0.48%
03/16/2006,0.904,0.904,0.904,0.904,,-0.60%
03/15/2006,0.9095,0.9095,0.9095,0.9095,,-0.38%
03/14/2006,0.913,0.913,0.913,0.913,,0.05%
03/13/2006,0.9125,0.9125,0.9125,0.9125,,0.50%
03/10/2006,0.908,0.908,0.908,0.908,,0.28%
03/09/2006,0.9055,0.9055,0.9055,0.9055,,-0.28%
03/08/2006,0.908,0.908,0.908,0.908,,0.06%
03/07/2006,0.9075,0.9075,0.9075,0.9075,,-0.49%
03/06/2006,0.912,0.912,0.912,0.912,,0.88%
03/03/2006,0.904,0.904,0.904,0.904,,-0.88%
03/02/2006,0.912,0.912,0.912,0.912,,-0.05%
03/01/2006,0.9125,0.9125,0.9125,0.9125,,0.39%
02/28/2006,0.909,0.909,0.909,0.909,,-0.27%
02/27/2006,0.9115,0.9115,0.9115,0.9115,,0.31%
02/24/2006,0.9087,0.9087,0.9087,0.9087,,-0.07%
02/23/2006,0.9093,0.9093,0.9093,0.9093,,-0.18%
02/22/2006,0.911,0.911,0.911,0.911,,0.00%
02/21/2006,0.911,0.911,0.911,0.911,,0.23%
02/20/2006,0.9089,0.9089,0.9089,0.9089,,-0.23%
02/17/2006,0.911,0.911,0.911,0.911,,0.05%
02/16/2006,0.9105,0.9105,0.9105,0.9105,,0.05%
02/15/2006,0.91,0.91,0.91,0.91,,0.61%
02/14/2006,0.9045,0.9045,0.9045,0.9045,,-0.50%
02/13/2006,0.909,0.909,0.909,0.909,,0.22%
02/10/2006,0.907,0.907,0.907,0.907,,-0.11%
02/09/2006,0.908,0.908,0.908,0.908,,0.11%
02/08/2006,0.907,0.907,0.907,0.907,,0.04%
02/07/2006,0.9067,0.9067,0.9067,0.9067,,-0.21%
02/06/2006,0.9086,0.9086,0.9086,0.9086,,0.29%
02/03/2006,0.906,0.906,0.906,0.906,,-0.44%
02/02/2006,0.91,0.91,0.91,0.91,,0.44%
02/01/2006,0.906,0.906,0.906,0.906,,-0.17%
01/31/2006,0.9075,0.9075,0.9075,0.9075,,0.60%
01/30/2006,0.9021,0.9021,0.9021,0.9021,,-0.32%
01/27/2006,0.905,0.905,0.905,0.905,,-0.11%
01/26/2006,0.906,0.906,0.906,0.906,,-0.15%
01/25/2006,0.9074,0.9074,0.9074,0.9074,,0.21%
01/24/2006,0.9055,0.9055,0.9055,0.9055,,0.39%
01/23/2006,0.902,0.902,0.902,0.902,,-0.91%
01/20/2006,0.9103,0.9103,0.9103,0.9103,,0.08%
01/19/2006,0.9095,0.9095,0.9095,0.9095,,0.06%
01/18/2006,0.909,0.909,0.909,0.909,,0.33%
01/17/2006,0.906,0.906,0.906,0.906,,-0.05%
01/16/2006,0.9065,0.9065,0.9065,0.9065,,0.15%
01/13/2006,0.9051,0.9051,0.9051,0.9051,,-0.10%
01/12/2006,0.906,0.906,0.906,0.906,,-0.06%
01/11/2006,0.9065,0.9065,0.9065,0.9065,,0.06%
01/10/2006,0.906,0.906,0.906,0.906,,0.00%
01/09/2006,0.906,0.906,0.906,0.906,,0.00%
01/06/2006,0.906,0.906,0.906,0.906,,0.44%
01/05/2006,0.902,0.902,0.902,0.902,,-0.17%
01/04/2006,0.9035,0.9035,0.9035,0.9035,,0.11%
01/03/2006,0.9025,0.9025,0.9025,0.9025,,-0.28%
01/02/2006,0.905,0.905,0.905,0.905,,0.00%
12/30/2005,0.905,0.905,0.905,0.905,,0.00%
12/29/2005,0.905,0.905,0.905,0.905,,0.00%
12/28/2005,0.905,0.905,0.905,0.905,,-0.11%
12/27/2005,0.906,0.906,0.906,0.906,,-0.59%
12/26/2005,0.9114,0.9114,0.9114,0.9114,,0.00%
12/23/2005,0.9114,0.9114,0.9114,0.9114,,0.88%
12/22/2005,0.9035,0.9035,0.9035,0.9035,,-0.31%
12/21/2005,0.9064,0.9064,0.9064,0.9064,,0.03%
12/20/2005,0.9061,0.9061,0.9061,0.9061,,-0.25%
12/19/2005,0.9084,0.9084,0.9084,0.9084,,0.37%
12/16/2005,0.905,0.905,0.905,0.905,,0.00%
12/15/2005,0.905,0.905,0.905,0.905,,0.00%
12/14/2005,0.905,0.905,0.905,0.905,,0.00%
12/13/2005,0.905,0.905,0.905,0.905,,0.00%
12/12/2005,0.905,0.905,0.905,0.905,,0.39%
12/09/2005,0.9015,0.9015,0.9015,0.9015,,-0.11%
12/08/2005,0.9025,0.9025,0.9025,0.9025,,0.17%
12/07/2005,0.901,0.901,0.901,0.901,,-0.44%
12/06/2005,0.905,0.905,0.905,0.905,,0.50%
12/05/2005,0.9005,0.9005,0.9005,0.9005,,-0.50%
12/02/2005,0.905,0.905,0.905,0.905,,0.00%
12/01/2005,0.905,0.905,0.905,0.905,,0.00%
11/30/2005,0.905,0.905,0.905,0.905,,0.23%
11/29/2005,0.9029,0.9029,0.9029,0.9029,,-0.01%
11/28/2005,0.903,0.903,0.903,0.903,,-0.22%
11/25/2005,0.905,0.905,0.905,0.905,,-0.39%
11/24/2005,0.9085,0.9085,0.9085,0.9085,,0.67%
11/23/2005,0.9025,0.9025,0.9025,0.9025,,0.00%
11/22/2005,0.9025,0.9025,0.9025,0.9025,,0.00%
11/21/2005,0.9025,0.9025,0.9025,0.9025,,-0.28%
11/18/2005,0.905,0.905,0.905,0.905,,0.28%
11/17/2005,0.9025,0.9025,0.9025,0.9025,,-0.44%
11/16/2005,0.9065,0.9065,0.9065,0.9065,,0.72%
11/15/2005,0.9,0.9,0.9,0.9,,0.28%
11/14/2005,0.8975,0.8975,0.8975,0.8975,,-0.83%
11/11/2005,0.905,0.905,0.905,0.905,,-0.28%
11/10/2005,0.9075,0.9075,0.9075,0.9075,,0.61%
11/09/2005,0.902,0.902,0.902,0.902,,0.22%
11/08/2005,0.9,0.9,0.9,0.9,,-0.88%
11/07/2005,0.908,0.908,0.908,0.908,,0.89%
11/04/2005,0.9,0.9,0.9,0.9,,0.28%
11/03/2005,0.8975,0.8975,0.8975,0.8975,,-0.28%
11/02/2005,0.9,0.9,0.9,0.9,,-0.22%
11/01/2005,0.902,0.902,0.902,0.902,,0.50%
10/31/2005,0.8975,0.8975,0.8975,0.8975,,0.00%
10/28/2005,0.8975,0.8975,0.8975,0.8975,,0.00%
10/27/2005,0.8975,0.8975,0.8975,0.8975,,0.00%
10/26/2005,0.8975,0.8975,0.8975,0.8975,,0.00%
10/25/2005,0.8975,0.8975,0.8975,0.8975,,0.00%
10/24/2005,0.8975,0.8975,0.8975,0.8975,,-1.11%
10/21/2005,0.9076,0.9076,0.9076,0.9076,,1.13%
10/20/2005,0.8975,0.8975,0.8975,0.8975,,-0.33%
10/19/2005,0.9005,0.9005,0.9005,0.9005,,0.33%
10/18/2005,0.8975,0.8975,0.8975,0.8975,,0.00%
10/17/2005,0.8975,0.8975,0.8975,0.8975,,0.00%
10/14/2005,0.8975,0.8975,0.8975,0.8975,,-0.28%
10/13/2005,0.9,0.9,0.9,0.9,,0.28%
10/12/2005,0.8975,0.8975,0.8975,0.8975,,0.00%
10/11/2005,0.8975,0.8975,0.8975,0.8975,,0.00%
10/10/2005,0.8975,0.8975,0.8975,0.8975,,0.00%
10/07/2005,0.8975,0.8975,0.8975,0.8975,,-0.33%
10/06/2005,0.9005,0.9005,0.9005,0.9005,,0.33%
10/05/2005,0.8975,0.8975,0.8975,0.8975,,0.00%
10/04/2005,0.8975,0.8975,0.8975,0.8975,,0.00%
10/03/2005,0.8975,0.8975,0.8975,0.8975,,0.00%
09/30/2005,0.8975,0.8975,0.8975,0.8975,,-0.28%
09/29/2005,0.9,0.9,0.9,0.9,,0.28%
09/28/2005,0.8975,0.8975,0.8975,0.8975,,-0.17%
09/27/2005,0.899,0.899,0.899,0.899,,-0.11%
09/26/2005,0.9,0.9,0.9,0.9,,0.56%
09/23/2005,0.895,0.895,0.895,0.895,,-1.27%
09/22/2005,0.9065,0.9065,0.9065,0.9065,,0.72%
09/21/2005,0.9,0.9,0.9,0.9,,0.28%
09/20/2005,0.8975,0.8975,0.8975,0.8975,,0.00%
09/19/2005,0.8975,0.8975,0.8975,0.8975,,0.00%
09/16/2005,0.8975,0.8975,0.8975,0.8975,,0.00%
09/15/2005,0.8975,0.8975,0.8975,0.8975,,0.00%
09/14/2005,0.8975,0.8975,0.8975,0.8975,,-0.28%
09/13/2005,0.9,0.9,0.9,0.9,,0.28%
09/12/2005,0.8975,0.8975,0.8975,0.8975,,0.00%
09/09/2005,0.8975,0.8975,0.8975,0.8975,,0.00%
09/08/2005,0.8975,0.8975,0.8975,0.8975,,0.28%
09/07/2005,0.895,0.895,0.895,0.895,,-0.22%
09/06/2005,0.897,0.897,0.897,0.897,,-0.33%
09/05/2005,0.9,0.9,0.9,0.9,,0.56%
09/02/2005,0.895,0.895,0.895,0.895,,0.00%
09/01/2005,0.895,0.895,0.895,0.895,,0.00%
08/31/2005,0.895,0.895,0.895,0.895,,0.00%
08/30/2005,0.895,0.895,0.895,0.895,,-1.21%
08/29/2005,0.906,0.906,0.906,0.906,,0.78%
08/26/2005,0.899,0.899,0.899,0.899,,0.45%
08/25/2005,0.895,0.895,0.895,0.895,,0.00%
08/24/2005,0.895,0.895,0.895,0.895,,0.11%
08/23/2005,0.894,0.894,0.894,0.894,,0.00%
08/22/2005,0.894,0.894,0.894,0.894,,-0.11%
08/19/2005,0.895,0.895,0.895,0.895,,0.28%
08/18/2005,0.8925,0.8925,0.8925,0.8925,,-0.56%
08/17/2005,0.8975,0.8975,0.8975,0.8975,,0.62%
08/16/2005,0.892,0.892,0.892,0.892,,-0.11%
08/15/2005,0.893,0.893,0.893,0.893,,-0.22%
08/12/2005,0.895,0.895,0.895,0.895,,-0.33%
08/11/2005,0.898,0.898,0.898,0.898,,0.34%
